County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,log_price,SaleYear,SaleMonth,Region,YearMonth,SaleMonthIndex,Region_Encoded
Dublin,350000.0,0,0,0,12.765691290604371,2020,7,DUBLIN15,202007,55,12.609963435765724
Offaly,30000.0,0,0,1,10.308985993422082,2020,1,Offaly,202001,49,11.73533233989269
Limerick,225000.0,0,0,0,12.323860125621126,2020,2,Limerick,202002,50,11.977922350387251
Waterford,295000.0,0,0,0,12.59473402514672,2020,12,Waterford,202012,60,11.982043480200419
Mayo,20000.0,0,0,0,9.90353755128617,2020,3,Mayo,202003,51,11.647304388407582
Dublin,512000.0,0,0,0,13.146081857144738,2020,9,DUBLIN12,202009,57,12.600243885483977
Dublin,998000.0,0,0,0,13.813509557297108,2020,5,DUBLIN6,202005,53,13.481719003569271
Dublin,289000.0,0,0,0,12.574185427296197,2020,11,DUBLIN11,202011,59,12.339432652196939
Cork,715000.0,0,1,1,13.480039220276565,2020,7,Cork,202007,55,12.280259219313843
Cork,140000.0,0,0,0,11.849404844423074,2020,1,Cork,202001,49,12.280259219313843
Waterford,270000.0,0,0,0,12.506180941677355,2020,9,Waterford,202009,57,11.982043480200419
Dublin,688000.0,0,0,0,13.441545570402797,2020,12,DUBLIN9,202012,60,12.716641440431767
Donegal,125000.0,0,0,0,11.736077016252436,2020,11,Donegal,202011,59,11.509086582750662
Monaghan,280176.0,0,1,1,12.543176825290397,2020,11,Monaghan,202011,59,11.7966673157685
Cork,320050.0,0,1,1,12.676235637077063,2020,8,Cork,202008,56,12.280259219313843
Limerick,100000.0,0,0,0,11.51293546492023,2020,5,Limerick,202005,53,11.977922350387251
Kilkenny,396475.0,0,1,1,12.890370788590747,2020,11,Kilkenny,202011,59,12.156775883438081
Waterford,50000.0,0,0,0,10.819798284210286,2020,4,Waterford,202004,52,11.982043480200419
Meath,378854.0,0,1,1,12.844908825107984,2020,3,Meath,202003,51,12.408824051817101
Wicklow,210000.0,1,1,1,12.25486757159303,2020,11,Wicklow,202011,59,12.5724998102766
Wicklow,830000.0,0,0,0,13.629182184591333,2020,10,Wicklow,202010,58,12.5724998102766
Waterford,210000.0,0,0,0,12.25486757159303,2020,11,Waterford,202011,59,11.982043480200419
Dublin,730000.0,0,0,0,13.500801182986647,2020,11,DUBLIN14,202011,59,13.194918141220796
Meath,245374.0,0,1,1,12.410542931578762,2020,8,Meath,202008,56,12.408824051817101
Dublin,345000.0,0,0,0,12.75130259456002,2020,11,DUBLIN7,202011,59,12.767096836761821
Cork,235000.0,0,0,0,12.367345048436391,2020,1,Cork,202001,49,12.280259219313843
Cork,290000.0,1,1,1,12.577639650232571,2020,9,Cork,202009,57,12.280259219313843
Sligo,230000.0,0,0,0,12.345838935721968,2020,6,Sligo,202006,54,11.532504532475972
Dublin,300000.0,0,0,0,12.611541086966117,2020,11,DUBLIN1,202011,59,12.660466550378484
Wicklow,339207.05,0,1,1,12.7343689149296,2020,9,Wicklow,202009,57,12.5724998102766
Sligo,65000.0,0,0,0,11.082157933374816,2020,2,Sligo,202002,50,11.532504532475972
Wexford,230800.0,0,0,0,12.349311146362329,2020,5,Wexford,202005,53,11.976793111999138
Meath,220000.0,0,0,0,12.301387370778713,2020,3,Meath,202003,51,12.408824051817101
Mayo,94000.0,0,0,0,11.451060699493429,2020,3,Mayo,202003,51,11.647304388407582
Kerry,74000.0,0,0,0,11.211833885608511,2020,4,Kerry,202004,52,11.932104184581927
Longford,51381.0,1,0,0,10.847043195558296,2020,3,Longford,202003,51,11.62090915791059
Kerry,112000.0,0,0,0,11.6262630788088,2020,12,Kerry,202012,60,11.932104184581927
Kerry,173546.26,1,1,1,12.06420523320794,2020,1,Kerry,202001,49,11.932104184581927
Dublin,150000.0,1,0,0,11.918397239722838,2020,8,DUBLIN_OTHER,202008,56,12.82805540805788
Clare,241000.0,0,0,0,12.392556361841775,2020,4,Clare,202004,52,11.99209266745453
Laois,185000.0,0,0,0,12.128116509451258,2020,7,Laois,202007,55,11.91807288621821
Dublin,290000.0,0,0,0,12.577639650232571,2020,9,DUBLIN8,202009,57,12.898163447785901
Kildare,224669.6,0,1,1,12.32239060849148,2020,4,Kildare,202004,52,12.50073792092379
Dublin,360000.0,0,0,0,12.793862088206213,2020,5,DUBLIN5,202005,53,12.851959341591442
Dublin,342000.0,0,0,0,12.742568940017076,2020,1,DUBLIN_OTHER,202001,49,12.82805540805788
Galway,270000.0,0,0,0,12.506180941677355,2020,1,Galway,202001,49,12.22367664222348
Kildare,346000.0,0,1,1,12.754196944209095,2020,12,Kildare,202012,60,12.50073792092379
Dublin,666263.87,0,1,1,13.40944257316247,2020,8,DUBLIN_OTHER,202008,56,12.82805540805788
Mayo,117000.0,0,0,0,11.669937760751914,2020,5,Mayo,202005,53,11.647304388407582
Cork,80000.0,0,0,0,11.289794413577894,2020,12,Cork,202012,60,12.280259219313843
Tipperary,70000.0,0,0,0,11.156264806643742,2020,1,Tipperary,202001,49,11.753737449419647
Galway,372500.0,0,0,0,12.827995001361906,2020,1,Galway,202001,49,12.22367664222348
Cavan,110000.0,0,0,0,11.60824473564232,2020,10,Cavan,202010,58,11.761588661745357
Cavan,40000.0,0,0,0,10.59665973278358,2020,2,Cavan,202002,50,11.761588661745357
Tipperary,165000.0,1,0,0,12.013706813470414,2020,11,Tipperary,202011,59,11.753737449419647
Dublin,750000.0,0,0,0,13.527829818844936,2020,8,DUBLIN14,202008,56,13.194918141220796
Laois,135000.0,0,0,0,11.81303746480054,2020,3,Laois,202003,51,11.91807288621821
Limerick,276000.0,0,0,0,12.52815976788113,2020,8,Limerick,202008,56,11.977922350387251
Kilkenny,190000.0,1,0,0,12.154784614286667,2020,8,Kilkenny,202008,56,12.156775883438081
Dublin,350000.0,0,0,0,12.765691290604371,2020,9,DUBLIN5,202009,57,12.851959341591442
Galway,325000.0,0,0,0,12.691583538230216,2020,1,Galway,202001,49,12.22367664222348
Dublin,870000.0,0,0,0,13.676249640055394,2020,10,DUBLIN4,202010,58,13.125308046383012
Kerry,244000.0,0,0,0,12.404927602627597,2020,2,Kerry,202002,50,11.932104184581927
Dublin,241000.0,0,0,0,12.392556361841775,2020,5,DUBLIN8,202005,53,12.898163447785901
Louth,268722.47,0,1,1,12.501438137272167,2020,12,Louth,202012,60,12.11888551082598
Dublin,385000.0,0,0,0,12.861001210669146,2020,12,DUBLIN11,202012,60,12.339432652196939
Dublin,620000.0,0,0,0,13.3374763699232,2020,12,DUBLIN16,202012,60,13.019871724586507
Dublin,1181250.0,0,0,0,13.982084604350575,2020,1,DUBLIN_OTHER,202001,49,12.82805540805788
Limerick,160000.0,0,0,0,11.982935344196433,2020,1,Limerick,202001,49,11.977922350387251
Louth,155000.0,0,0,0,11.951186847493476,2020,9,Louth,202009,57,12.11888551082598
Wexford,210000.0,0,0,0,12.25486757159303,2020,5,Wexford,202005,53,11.976793111999138
Cork,135000.0,0,0,0,11.81303746480054,2020,4,Cork,202004,52,12.280259219313843
Cork,80000.0,0,0,0,11.289794413577894,2020,11,Cork,202011,59,12.280259219313843
Dublin,392070.0,0,1,1,12.87919822482089,2020,10,DUBLIN_OTHER,202010,58,12.82805540805788
Monaghan,105000.0,0,0,0,11.561725152903833,2020,9,Monaghan,202009,57,11.7966673157685
Offaly,177500.0,0,0,0,12.086731521684555,2020,2,Offaly,202002,50,11.73533233989269
Dublin,17000.0,0,0,0,9.741027444837728,2020,1,DUBLIN11,202001,49,12.339432652196939
Dublin,700000.0,0,0,0,13.45883704259595,2020,10,DUBLIN_OTHER,202010,58,12.82805540805788
Kerry,140000.0,0,0,0,11.849404844423074,2020,4,Kerry,202004,52,11.932104184581927
Westmeath,134500.0,0,0,0,11.80932691294063,2020,3,Westmeath,202003,51,11.91701109927168
Leitrim,29000.0,0,0,0,10.275085591132717,2020,11,Leitrim,202011,59,11.509273756306966
Dublin,650000.0,0,0,0,13.384729180332174,2020,3,DUBLIN3,202003,51,12.908379597116191
Kerry,165000.0,0,0,0,12.013706813470414,2020,11,Kerry,202011,59,11.932104184581927
Dublin,1090922.29,0,1,1,13.902534950702533,2020,9,DUBLIN_OTHER,202009,57,12.82805540805788
Monaghan,900000.0,0,0,0,13.71015115341694,2020,1,Monaghan,202001,49,11.7966673157685
Kerry,405000.0,0,0,0,12.91164481522143,2020,2,Kerry,202002,50,11.932104184581927
Dublin,634500.0,0,0,0,13.360594142179467,2020,12,DUBLIN12,202012,60,12.600243885483977
Donegal,89000.0,0,0,0,11.39640288460621,2020,11,Donegal,202011,59,11.509086582750662
Dublin,357500.0,0,0,0,12.786893438315085,2020,2,DUBLIN3,202002,50,12.908379597116191
Cork,325991.0,0,1,1,12.694628120170435,2020,12,Cork,202012,60,12.280259219313843
Clare,208500.0,0,0,0,12.24769911637256,2020,2,Clare,202002,50,11.99209266745453
Wexford,160000.0,0,0,0,11.982935344196433,2020,10,Wexford,202010,58,11.976793111999138
Limerick,66000.0,0,0,0,11.097425172408933,2020,3,Limerick,202003,51,11.977922350387251
Dublin,244000.0,0,0,0,12.404927602627597,2020,5,DUBLIN15,202005,53,12.609963435765724
Cork,400000.0,0,0,0,12.899222326086994,2020,10,Cork,202010,58,12.280259219313843
Dublin,282500.0,0,0,0,12.551437369385376,2020,7,DUBLIN15,202007,55,12.609963435765724
Meath,237885.0,0,1,1,12.379546846303851,2020,1,Meath,202001,49,12.408824051817101
Dublin,240000.0,1,0,0,12.388398368982116,2020,5,DUBLIN_OTHER,202005,53,12.82805540805788
Louth,229074.88,0,1,1,12.34180858136265,2020,11,Louth,202011,59,12.11888551082598
Dublin,230000.0,0,0,0,12.345838935721968,2020,9,DUBLIN10,202009,57,12.195544864399558
Meath,246700.0,0,1,1,12.415932356015515,2020,12,Meath,202012,60,12.408824051817101
Dublin,657000.0,0,0,0,13.395440819535605,2020,10,DUBLIN_OTHER,202010,58,12.82805540805788
Wexford,100000.0,0,0,0,11.51293546492023,2020,9,Wexford,202009,57,11.976793111999138
Dublin,194572.0,1,0,0,12.178562692961965,2020,11,DUBLIN6,202011,59,13.481719003569271
Kerry,220264.0,0,1,1,12.302586645906212,2020,7,Kerry,202007,55,11.932104184581927
Tipperary,206000.0,0,0,0,12.235636302128867,2020,1,Tipperary,202001,49,11.753737449419647
Cork,145000.0,0,0,0,11.884495917930655,2020,8,Cork,202008,56,12.280259219313843
Galway,1300000.0,0,0,0,14.077875591662238,2020,4,Galway,202004,52,12.22367664222348
Clare,225000.0,0,0,0,12.323860125621126,2020,12,Clare,202012,60,11.99209266745453
Cork,27000.0,0,0,0,10.203629181337648,2020,11,Cork,202011,59,12.280259219313843
Galway,79000.0,0,0,0,11.277215789596893,2020,9,Galway,202009,57,12.22367664222348
Dublin,1124500.0,0,1,1,13.93284993966524,2020,8,DUBLIN_OTHER,202008,56,12.82805540805788
Dublin,335000.0,0,0,0,12.721888795877376,2020,8,DUBLIN7,202008,56,12.767096836761821
Kildare,63900.0,0,0,0,11.065090289695444,2020,12,Kildare,202012,60,12.50073792092379
Kildare,385000.0,0,1,1,12.861001210669146,2020,11,Kildare,202011,59,12.50073792092379
Tipperary,290000.0,0,0,0,12.577639650232571,2020,12,Tipperary,202012,60,11.753737449419647
Kildare,279000.0,1,0,0,12.53897064502647,2020,12,Kildare,202012,60,12.50073792092379
Kildare,334801.0,0,1,1,12.721294591295266,2020,7,Kildare,202007,55,12.50073792092379
Donegal,92000.0,0,0,0,11.429554725537322,2020,7,Donegal,202007,55,11.509086582750662
Dublin,320000.0,0,0,0,12.676079399771028,2020,8,DUBLIN_OTHER,202008,56,12.82805540805788
Wexford,155000.0,0,0,0,11.951186847493476,2020,12,Wexford,202012,60,11.976793111999138
Waterford,280000.0,0,0,0,12.54254845357358,2020,12,Waterford,202012,60,11.982043480200419
Waterford,193829.6,0,1,1,12.174739860711584,2020,10,Waterford,202010,58,11.982043480200419
Cork,270000.0,0,0,0,12.506180941677355,2020,9,Cork,202009,57,12.280259219313843
Laois,145000.0,0,0,0,11.884495917930655,2020,6,Laois,202006,54,11.91807288621821
Cork,235000.0,0,0,0,12.367345048436391,2020,1,Cork,202001,49,12.280259219313843
Limerick,222500.0,0,0,0,12.312686874960354,2020,7,Limerick,202007,55,11.977922350387251
Dublin,535000.0,0,0,0,13.190023895035274,2020,12,DUBLIN_OTHER,202012,60,12.82805540805788
Dublin,484581.5,0,1,1,13.091042974454966,2020,9,DUBLIN_OTHER,202009,57,12.82805540805788
Kerry,235000.0,0,0,0,12.367345048436391,2020,3,Kerry,202003,51,11.932104184581927
Louth,220264.32,0,1,1,12.302588098700651,2020,9,Louth,202009,57,12.11888551082598
Kilkenny,240000.0,0,0,0,12.388398368982116,2020,11,Kilkenny,202011,59,12.156775883438081
Dublin,368000.0,0,0,0,12.81584093453868,2020,6,DUBLIN7,202006,54,12.767096836761821
Dublin,384000.0,0,0,0,12.85840043573314,2020,12,DUBLIN9,202012,60,12.716641440431767
Dublin,350000.0,0,0,0,12.765691290604371,2020,9,DUBLIN_OTHER,202009,57,12.82805540805788
Clare,200000.0,0,0,0,12.206077645517674,2020,9,Clare,202009,57,11.99209266745453
Mayo,70000.0,0,0,0,11.156264806643742,2020,3,Mayo,202003,51,11.647304388407582
Waterford,152000.0,0,0,0,11.93164237875414,2020,9,Waterford,202009,57,11.982043480200419
Cork,365000.0,0,0,0,12.807655372286902,2020,10,Cork,202010,58,12.280259219313843
Dublin,390000.0,0,0,0,12.873904582205109,2020,12,DUBLIN9,202012,60,12.716641440431767
Offaly,260000.0,0,0,0,12.468440756144114,2020,7,Offaly,202007,55,11.73533233989269
Tipperary,480000.0,0,0,0,13.081543466215235,2020,7,Tipperary,202007,55,11.753737449419647
Kerry,170000.0,0,0,0,12.04355959836804,2020,5,Kerry,202005,53,11.932104184581927
Meath,239000.0,0,0,0,12.384223015005311,2020,4,Meath,202004,52,12.408824051817101
Tipperary,72000.0,0,0,0,11.184435286790633,2020,10,Tipperary,202010,58,11.753737449419647
Dublin,320000.0,0,0,0,12.676079399771028,2020,4,DUBLIN18,202004,52,13.142960330138594
Dublin,327000.0,0,0,0,12.69771850797869,2020,11,DUBLIN_OTHER,202011,59,12.82805540805788
Sligo,238000.0,0,0,0,12.380030154325455,2020,9,Sligo,202009,57,11.532504532475972
Cork,195000.0,0,0,0,12.180759965737863,2020,5,Cork,202005,53,12.280259219313843
Dublin,350000.0,0,0,0,12.765691290604371,2020,4,DUBLIN_OTHER,202004,52,12.82805540805788
Galway,150000.0,0,0,0,11.918397239722838,2020,3,Galway,202003,51,12.22367664222348
Meath,187000.0,0,0,0,12.138869243416009,2020,3,Meath,202003,51,12.408824051817101
Kildare,405286.0,0,1,1,12.912350737095815,2020,12,Kildare,202012,60,12.50073792092379
Dublin,252000.0,0,0,0,12.437188334739655,2020,8,DUBLIN15,202008,56,12.609963435765724
Cork,230000.0,0,0,0,12.345838935721968,2020,3,Cork,202003,51,12.280259219313843
Galway,214594.39,1,1,1,12.276509627121344,2020,6,Galway,202006,54,12.22367664222348
Galway,265000.0,0,0,0,12.487488878546143,2020,12,Galway,202012,60,12.22367664222348
Wicklow,155000.0,0,0,0,11.951186847493476,2020,6,Wicklow,202006,54,12.5724998102766
Westmeath,215000.0,0,0,0,12.278397958261774,2020,8,Westmeath,202008,56,11.91701109927168
Dublin,124547.45,1,0,0,11.732450075811604,2020,9,DUBLIN11,202009,57,12.339432652196939
Laois,25000.0,0,0,0,10.12667110305036,2020,8,Laois,202008,56,11.91807288621821
Cork,189402.0,0,0,0,12.151632299101808,2020,11,Cork,202011,59,12.280259219313843
Dublin,198750.0,0,0,0,12.199808063950462,2020,9,DUBLIN_OTHER,202009,57,12.82805540805788
Dublin,299559.47,0,1,1,12.610071579329892,2020,6,DUBLIN_OTHER,202006,54,12.82805540805788
Clare,139500.0,0,0,0,11.845827048676645,2020,11,Clare,202011,59,11.99209266745453
Limerick,137500.0,1,0,0,11.83138646878959,2020,1,Limerick,202001,49,11.977922350387251
Dublin,800000.0,1,0,0,13.592368256649284,2020,9,DUBLIN4,202009,57,13.125308046383012
Dublin,460000.0,0,0,0,13.03898394237596,2020,10,DUBLIN_OTHER,202010,58,12.82805540805788
Dublin,134000.0,0,0,0,11.80560254159177,2020,9,DUBLIN11,202009,57,12.339432652196939
Galway,286343.0,0,1,1,12.564949164223746,2020,3,Galway,202003,51,12.22367664222348
Dublin,440000.0,0,0,0,12.994532278619134,2020,7,DUBLIN2,202007,55,12.899286295379076
Wicklow,227000.0,0,0,0,12.33270970174018,2020,6,Wicklow,202006,54,12.5724998102766
Mayo,568750.0,0,0,0,13.25119800748751,2020,12,Mayo,202012,60,11.647304388407582
Dublin,280000.0,0,0,0,12.54254845357358,2020,10,DUBLIN7,202010,58,12.767096836761821
Waterford,75000.0,0,0,0,11.225256725762891,2020,8,Waterford,202008,56,11.982043480200419
Cork,125000.0,0,0,0,11.736077016252436,2020,3,Cork,202003,51,12.280259219313843
Dublin,455000.0,0,0,0,13.02805489573287,2020,11,DUBLIN16,202011,59,13.019871724586507
Roscommon,57000.0,0,0,0,10.950824090522444,2020,1,Roscommon,202001,49,11.510307475483284
Cork,334801.76,0,1,1,12.721296861291076,2020,7,Cork,202007,55,12.280259219313843
Kildare,339207.04,0,1,1,12.734368885449166,2020,12,Kildare,202012,60,12.50073792092379
Tipperary,124000.0,0,0,0,11.728044909070784,2020,8,Tipperary,202008,56,11.753737449419647
Dublin,702668.0,0,1,1,13.46264122065288,2020,4,DUBLIN_OTHER,202004,52,12.82805540805788
Cork,240000.0,0,0,0,12.388398368982116,2020,3,Cork,202003,51,12.280259219313843
Cork,300111.75,0,1,1,12.611913516364014,2020,11,Cork,202011,59,12.280259219313843
Tipperary,68000.0,0,0,0,11.127277689932466,2020,1,Tipperary,202001,49,11.753737449419647
Monaghan,36000.0,0,0,0,10.491301994830229,2020,4,Monaghan,202004,52,11.7966673157685
Kildare,315000.0,1,0,0,12.660331092405906,2020,3,Kildare,202003,51,12.50073792092379
Louth,140000.0,0,0,0,11.849404844423074,2020,2,Louth,202002,50,12.11888551082598
Galway,352000.0,1,0,0,12.77138929548529,2020,11,Galway,202011,59,12.22367664222348
Carlow,240000.0,0,0,0,12.388398368982116,2020,11,Carlow,202011,59,11.884135350581444
Cork,193000.0,0,0,0,12.170450649220747,2020,9,Cork,202009,57,12.280259219313843
Galway,101000.0,0,0,0,11.52288569676448,2020,12,Galway,202012,60,12.22367664222348
Dublin,268722.0,0,1,1,12.501436388260773,2020,12,DUBLIN_OTHER,202012,60,12.82805540805788
Tipperary,141703.0,0,0,0,11.861495653932431,2020,3,Tipperary,202003,51,11.753737449419647
Limerick,156000.0,0,0,0,11.95761769646754,2020,3,Limerick,202003,51,11.977922350387251
Mayo,170000.0,0,0,0,12.04355959836804,2020,12,Mayo,202012,60,11.647304388407582
Waterford,253000.0,0,0,0,12.441148720271016,2020,11,Waterford,202011,59,11.982043480200419
Louth,80000.0,0,0,0,11.289794413577894,2020,7,Louth,202007,55,12.11888551082598
Cork,234700.0,0,0,0,12.366067642588453,2020,1,Cork,202001,49,12.280259219313843
Kildare,339207.03,0,1,1,12.734368855968732,2020,11,Kildare,202011,59,12.50073792092379
Wexford,110000.0,0,0,0,11.60824473564232,2020,8,Wexford,202008,56,11.976793111999138
Cork,145000.0,0,0,0,11.884495917930655,2020,12,Cork,202012,60,12.280259219313843
Laois,116000.0,0,0,0,11.661354090741,2020,3,Laois,202003,51,11.91807288621821
Dublin,264273.0,0,1,1,12.48474172269252,2020,3,DUBLIN_OTHER,202003,51,12.82805540805788
Galway,265000.0,0,0,0,12.487488878546143,2020,11,Galway,202011,59,12.22367664222348
Dublin,315000.0,0,0,0,12.660331092405906,2020,5,DUBLIN5,202005,53,12.851959341591442
Cork,120000.0,0,0,0,11.695255355062796,2020,1,Cork,202001,49,12.280259219313843
Dublin,270000.0,0,0,0,12.506180941677355,2020,12,DUBLIN24,202012,60,12.480918449887318
Dublin,287500.0,0,0,0,12.568981617474362,2020,12,DUBLIN_OTHER,202012,60,12.82805540805788
Laois,55000.0,0,0,0,10.915106645867503,2020,1,Laois,202001,49,11.91807288621821
Kilkenny,195000.0,1,0,0,12.180759965737863,2020,3,Kilkenny,202003,51,12.156775883438081
Kildare,308370.04,0,1,1,12.6390590122413,2020,12,Kildare,202012,60,12.50073792092379
Dublin,248000.0,0,0,0,12.421188057397057,2020,2,DUBLIN_OTHER,202002,50,12.82805540805788
Clare,308400.0,0,1,1,12.639156163208208,2020,10,Clare,202010,58,11.99209266745453
Kildare,375000.0,0,0,0,12.83468397161566,2020,5,Kildare,202005,53,12.50073792092379
Galway,150000.0,0,0,1,11.918397239722838,2020,1,Galway,202001,49,12.22367664222348
Dublin,352422.91,0,1,1,12.772590019777708,2020,12,DUBLIN_OTHER,202012,60,12.82805540805788
Dublin,321586.0,0,1,1,12.681023392584349,2020,6,DUBLIN_OTHER,202006,54,12.82805540805788
Dublin,335258.0,0,0,0,12.722658646421172,2020,11,DUBLIN15,202011,59,12.609963435765724
Donegal,60000.0,0,0,0,11.002116507732016,2020,7,Donegal,202007,55,11.509086582750662
Clare,280000.0,0,0,0,12.54254845357358,2020,10,Clare,202010,58,11.99209266745453
Cork,294318.0,0,1,1,12.592419492110476,2020,3,Cork,202003,51,12.280259219313843
Dublin,485000.0,0,0,0,13.091906231773164,2020,12,DUBLIN12,202012,60,12.600243885483977
Meath,268722.46,0,1,1,12.501438100059191,2020,11,Meath,202011,59,12.408824051817101
Monaghan,20000.0,0,0,0,9.90353755128617,2020,1,Monaghan,202001,49,11.7966673157685
Kildare,247500.0,0,0,0,12.41916990138676,2020,2,Kildare,202002,50,12.50073792092379
Dublin,445000.0,0,0,0,13.005831808336865,2020,7,DUBLIN_OTHER,202007,55,12.82805540805788
Louth,176000.0,0,0,0,12.07824495582233,2020,10,Louth,202010,58,12.11888551082598
Dublin,285000.0,0,0,0,12.560247968016562,2020,1,DUBLIN15,202001,49,12.609963435765724
Leitrim,205000.0,0,0,0,12.230770136157428,2020,3,Leitrim,202003,51,11.509273756306966
Kildare,500000.0,0,0,0,13.122365377402328,2020,5,Kildare,202005,53,12.50073792092379
Mayo,30000.0,0,0,0,10.308985993422082,2020,12,Mayo,202012,60,11.647304388407582
Meath,436123.0,0,1,1,12.98568188556584,2020,11,Meath,202011,59,12.408824051817101
Cavan,82000.0,0,0,0,11.31448672129398,2020,6,Cavan,202006,54,11.761588661745357
Mayo,90000.0,0,0,0,11.407576060361786,2020,3,Mayo,202003,51,11.647304388407582
Dublin,475000.0,0,0,0,13.07107218827772,2020,11,DUBLIN14,202011,59,13.194918141220796
Dublin,396475.77,0,1,1,12.89037273069885,2020,2,DUBLIN_OTHER,202002,50,12.82805540805788
Kerry,50000.0,0,0,0,10.819798284210286,2020,10,Kerry,202010,58,11.932104184581927
Leitrim,84500.0,0,0,0,11.344518647594766,2020,6,Leitrim,202006,54,11.509273756306966
Wicklow,396476.0,0,1,1,12.890373310808332,2020,3,Wicklow,202003,51,12.5724998102766
Kildare,237000.0,0,0,0,12.37581963951765,2020,2,Kildare,202002,50,12.50073792092379
Mayo,94713.0,0,0,0,11.458617103516884,2020,10,Mayo,202010,58,11.647304388407582
Limerick,142000.0,0,0,0,11.863589378812122,2020,6,Limerick,202006,54,11.977922350387251
