County,Price(€),NotFullMarketPrice,VATExclusive,DescriptionofProperty,SaleYear,SaleMonth,Region
Wicklow,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,291500.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,12,DUBLIN3
Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN_OTHER
Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN1
Wicklow,410000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,508000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN_OTHER
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN15
Dublin,307000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,DUBLIN8
Dublin,550000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN_OTHER
Meath,290748.89,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN14
Cork,172000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Dublin,290000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN_OTHER
Cork,272500.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Donegal,80000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Cork,200000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Laois,133000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Cork,225000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Sligo,55000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN_OTHER
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN4
Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN_OTHER
Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,DUBLIN_OTHER
Dublin,300000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN12
Galway,395000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Louth,35000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Dublin,232000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,DUBLIN11
Dublin,675500.0,No,Yes,New Dwelling house /Apartment,2022,7,DUBLIN_OTHER
Dublin,510000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN15
Dublin,488987.0,No,Yes,New Dwelling house /Apartment,2022,5,DUBLIN_OTHER
Louth,205000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Wexford,140969.16,Yes,Yes,New Dwelling house /Apartment,2022,6,NON_DUBLIN
Dublin,352000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,DUBLIN24
Louth,207048.0,No,Yes,New Dwelling house /Apartment,2022,10,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN2
Cork,400000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,NON_DUBLIN
Meath,400000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Kildare,505000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Cork,305000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,302000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN1
Cork,310000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Wicklow,317000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Westmeath,495000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Meath,190000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Dublin,206000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN_OTHER
Dublin,485000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,DUBLIN9
Kildare,289939.0,No,Yes,New Dwelling house /Apartment,2022,8,NON_DUBLIN
Cork,430000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Louth,316299.56,No,Yes,New Dwelling house /Apartment,2022,7,NON_DUBLIN
Cavan,135000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Wicklow,295000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Dublin,325000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN11
Dublin,416000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN8
Tipperary,110000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Galway,420000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Limerick,240000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,NON_DUBLIN
Louth,299559.0,No,Yes,New Dwelling house /Apartment,2022,11,NON_DUBLIN
Cork,530000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Carlow,166666.67,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Dublin,345000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,DUBLIN8
Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN11
Dublin,334801.0,No,Yes,New Dwelling house /Apartment,2022,5,DUBLIN_OTHER
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN4
Carlow,175000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Louth,202600.0,No,Yes,New Dwelling house /Apartment,2022,5,NON_DUBLIN
Wexford,185022.0,No,Yes,New Dwelling house /Apartment,2022,8,NON_DUBLIN
Dublin,127500.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,DUBLIN_OTHER
Kerry,139000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Dublin,480000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN16
Cork,500000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Offaly,159000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN16
Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Kerry,220264.31,No,Yes,New Dwelling house /Apartment,2022,8,NON_DUBLIN
Dublin,397000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN7
Wicklow,500000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Dublin,205000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN_OTHER
Kildare,405000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Clare,560000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Dublin,248000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN10
Cork,60000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Cavan,430000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Dublin,271000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN20
Wexford,158000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Louth,255506.0,No,Yes,New Dwelling house /Apartment,2022,4,NON_DUBLIN
Louth,200000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Cavan,175000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Meath,100000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Tipperary,385000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,540000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,DUBLIN_OTHER
Wexford,237000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Kilkenny,240000.0,Yes,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Louth,365000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Kilkenny,75000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,NON_DUBLIN
Wicklow,226500.0,No,Yes,New Dwelling house /Apartment,2022,5,NON_DUBLIN
Dublin,402223.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN15
Galway,255000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Waterford,560000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,70000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN13
Cork,348017.62,No,Yes,New Dwelling house /Apartment,2022,2,NON_DUBLIN
Dublin,315000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN_OTHER
Wicklow,460000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Limerick,326500.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Limerick,95000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,360000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN12
Meath,352500.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Dublin,607000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN_OTHER
Dublin,470000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN15
Kerry,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Mayo,15000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Roscommon,225000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Dublin,352422.89,No,Yes,New Dwelling house /Apartment,2022,4,DUBLIN_OTHER
Kildare,367000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Wicklow,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Dublin,355000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN_OTHER
Dublin,612334.8,No,Yes,New Dwelling house /Apartment,2022,10,DUBLIN_OTHER
Cork,225000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Cork,287000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Meath,158000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Kerry,50000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Dublin,350220.0,No,Yes,New Dwelling house /Apartment,2022,6,DUBLIN_OTHER
Kilkenny,185800.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Kilkenny,215000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Roscommon,120000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,519823.0,No,Yes,New Dwelling house /Apartment,2022,9,DUBLIN_OTHER
Carlow,175000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Westmeath,348000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Louth,220000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Cork,675500.0,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Clare,218000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Dublin,425000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN9
Cork,285000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Cork,242000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,NON_DUBLIN
Donegal,101000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Kilkenny,303000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN_OTHER
Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN14
Dublin,675500.0,No,Yes,New Dwelling house /Apartment,2022,1,DUBLIN14
Donegal,39000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Dublin,361000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,DUBLIN15
Wicklow,525000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Cork,190000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Kerry,146000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Kerry,155000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Dublin,358000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN8
Cork,450000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Kilkenny,321585.9,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Meath,265000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Dublin,247500.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN_OTHER
Limerick,142000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Dublin,431000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,DUBLIN_OTHER
Dublin,120000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,1,DUBLIN9
Dublin,400000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN_OTHER
Cork,380000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Laois,195000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Dublin,431718.06,No,Yes,New Dwelling house /Apartment,2022,10,DUBLIN_OTHER
Dublin,425000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,DUBLIN24
Dublin,218000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,DUBLIN12
Dublin,450000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN11
Galway,655000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Kildare,370044.05,No,Yes,New Dwelling house /Apartment,2022,4,NON_DUBLIN
Mayo,195000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Carlow,75000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,500000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN_OTHER
Meath,341555.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Kilkenny,128000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,305000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN_OTHER
Galway,230000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Limerick,130000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Dublin,374035.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN15
Limerick,245000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Wicklow,245000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Dublin,320000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN9
Dublin,342000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN3
Cork,220000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Dublin,460000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN13
Meath,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,451000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN_OTHER
Kildare,436123.0,No,Yes,New Dwelling house /Apartment,2022,2,NON_DUBLIN
Cork,285000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Kildare,290000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Sligo,187000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Kerry,241000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Limerick,192000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Tipperary,83000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,NON_DUBLIN
Wicklow,675500.0,No,Yes,New Dwelling house /Apartment,2022,9,NON_DUBLIN
Limerick,299560.0,No,Yes,New Dwelling house /Apartment,2022,2,NON_DUBLIN
Cork,340000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Dublin,292546.98,No,Yes,New Dwelling house /Apartment,2022,12,DUBLIN_OTHER
Kildare,348017.0,No,Yes,New Dwelling house /Apartment,2022,11,NON_DUBLIN
Meath,210000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Sligo,100000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Wexford,175000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Dublin,267387.0,No,Yes,New Dwelling house /Apartment,2022,2,DUBLIN_OTHER
Dublin,265000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN_OTHER
Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN15
Meath,420044.0,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Cork,334801.76,No,Yes,New Dwelling house /Apartment,2022,11,NON_DUBLIN
Longford,155000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Louth,285744.0,No,Yes,New Dwelling house /Apartment,2022,2,NON_DUBLIN
Leitrim,89000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Kerry,255000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Cork,177000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Cavan,191000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Dublin,261000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN10
Wicklow,400000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Cork,340000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Tipperary,222000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN9
Dublin,650000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN14
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN15
Dublin,385000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,DUBLIN_OTHER
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN_OTHER
Galway,220000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Waterford,417500.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Galway,187000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Dublin,447695.0,No,Yes,New Dwelling house /Apartment,2022,7,DUBLIN_OTHER
Wexford,210000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Offaly,193832.6,No,Yes,New Dwelling house /Apartment,2022,1,NON_DUBLIN
Wicklow,375000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Waterford,220000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Cork,168000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Galway,118000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Kildare,325991.0,No,Yes,New Dwelling house /Apartment,2022,5,NON_DUBLIN
Limerick,660000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Meath,263000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Dublin,447000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,DUBLIN_OTHER
Galway,76000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Kildare,295154.0,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Dublin,367500.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN18
Dublin,230000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN12
Wicklow,297000.0,No,Yes,New Dwelling house /Apartment,2022,8,NON_DUBLIN
Galway,250000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Wicklow,300000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,DUBLIN_OTHER
Wicklow,397500.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Leitrim,100000.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN16
Dublin,390000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN9
Kerry,60720.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Donegal,193392.07,No,Yes,New Dwelling house /Apartment,2022,1,NON_DUBLIN
Roscommon,136000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Kildare,280000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
Wicklow,450000.0,No,No,Second-Hand Dwelling house /Apartment,2022,7,NON_DUBLIN
Dublin,495000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,DUBLIN5
Monaghan,133000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Meath,225000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,DUBLIN4
Dublin,352000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN24
Meath,255000.0,No,No,Second-Hand Dwelling house /Apartment,2022,8,NON_DUBLIN
Louth,140000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Dublin,393000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,DUBLIN4
Galway,232000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,NON_DUBLIN
Wicklow,458149.78,No,Yes,New Dwelling house /Apartment,2022,1,NON_DUBLIN
Cork,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,DUBLIN_OTHER
Kilkenny,170000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Dublin,471000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN15
Tipperary,67500.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Kilkenny,258000.0,No,No,Second-Hand Dwelling house /Apartment,2022,3,NON_DUBLIN
Kildare,361233.0,No,Yes,New Dwelling house /Apartment,2022,6,NON_DUBLIN
Louth,409691.63,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Donegal,211013.0,No,Yes,New Dwelling house /Apartment,2022,11,NON_DUBLIN
Dublin,335000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,DUBLIN_OTHER
Dublin,227000.0,No,No,Second-Hand Dwelling house /Apartment,2022,6,DUBLIN24
Meath,299560.0,No,Yes,New Dwelling house /Apartment,2022,12,NON_DUBLIN
Donegal,152500.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Donegal,179000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Cavan,42000.0,No,No,Second-Hand Dwelling house /Apartment,2022,10,NON_DUBLIN
Mayo,241000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Dublin,675500.0,No,No,Second-Hand Dwelling house /Apartment,2022,5,DUBLIN_OTHER
Tipperary,10000.0,No,No,Second-Hand Dwelling house /Apartment,2022,11,NON_DUBLIN
Dublin,453000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,DUBLIN14
Cork,260000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Limerick,299559.0,No,Yes,New Dwelling house /Apartment,2022,7,NON_DUBLIN
Kildare,100000.0,No,No,Second-Hand Dwelling house /Apartment,2022,1,NON_DUBLIN
Cork,255000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,NON_DUBLIN
Dublin,330000.0,No,No,Second-Hand Dwelling house /Apartment,2022,4,DUBLIN8
Dublin,484582.0,No,Yes,New Dwelling house /Apartment,2022,11,DUBLIN15
Monaghan,191000.0,No,No,Second-Hand Dwelling house /Apartment,2022,9,NON_DUBLIN
Limerick,150000.0,No,No,Second-Hand Dwelling house /Apartment,2022,2,NON_DUBLIN
Dublin,630000.0,Yes,No,Second-Hand Dwelling house /Apartment,2022,10,DUBLIN14
Kildare,324950.0,No,Yes,New Dwelling house /Apartment,2022,8,NON_DUBLIN
Wexford,210000.0,No,No,Second-Hand Dwelling house /Apartment,2022,12,NON_DUBLIN
